index,Date,sentence,p_neg,p_neu,p_pos,tone,label
0,2020-03-03,The country's external payments position also continues to provide buffers particularly amid the recently recorded surpluses in the balance of payments position along with a lower current account deficit for the first three quarters of 2019.,0.0075013237,0.13496882,0.8575298,0.8500285,positive
0,2020-03-03,"We expect this trend to continue on the back of the continued bright prospects of the domestic economy, implementation of major infrastructure projects, and improved global perception of the Philippines as an investment destination.",0.0061683087,0.046232946,0.9475987,0.9414304,positive
0,2020-03-03,"While the current account is expected to post a deficit over the medium term, it remains manageable and financeable.",0.016960261,0.3058503,0.67718947,0.6602292,positive
0,2020-03-03,The domestic economy continues to have a steady and stable structural sources of foreign exchange inflows that are more than enough to finance the country's foreign exchange requirements without resorting to excessive foreign borrowing.,0.0067514516,0.123470575,0.86977804,0.86302656,positive
0,2020-03-03,"The stable structural foreign exchange inflows from overseas Filipino (OF) remittances, tourism and IT-BPO receipts continue to buoy the external sector.",0.0071035074,0.07183226,0.9210642,0.9139607,positive
0,2020-03-03,"Foreign direct investments or (FDI) for the first eleven months of 2019 reached US$6.4 billion, inching closer to the full-year projection of US$6.8 billion.",0.017001955,0.24487089,0.7381271,0.7211252,positive
0,2020-03-03,"We expect FDI to continue to slowdown due to mounting uncertainties in the global environment which continue to dampen investor sentiment, both externally and domestically.",0.41538537,0.3291132,0.2555014,-0.15988398,negative
0,2020-03-03,FX inflows from OF remittances as well as BPO earnings continue to contribute significantly to the country's GIR.,0.007775175,0.033459276,0.95876557,0.9509904,positive
0,2020-03-03,Cash remittances reached US$30.1 billion in 2019 while BPO revenues were recorded at US$16.4 billion for the first three quarters of 2019.,0.01216998,0.5348236,0.45300642,0.44083643,neutral
0,2020-03-03,"Preliminary data as of end-January 2020 shows that the country's gross international reserves (GIR) stood at US$86.4 billion, which provides an ample external liquidity buffer that is equivalent to 7.6 months' worth of imports of goods and services and payment of primary income.",0.009470872,0.21940114,0.771128,0.7616571,positive
0,2020-03-03,This is way above the traditional 3 month-import cover.,0.016700203,0.8359014,0.14739844,0.13069823,neutral
0,2020-03-03,"We will continue to monitor recent developments that could pose as risks to these inflows (tourism, remittances, exports), such as the lingering weak external demand, the impact of Corona virus outbreak in China and the continued uncertainty surrounding the trade deal between the US and China, among others.",0.6468678,0.26674253,0.086389676,-0.56047815,negative
0,2020-03-03,The sustained build-up of the country's foreign exchange reserves continues to lend strong support for the stability of the Philippine peso.,0.0058199866,0.07953105,0.914649,0.90882903,positive
0,2020-03-03,The current movement of the peso reflects a confluence of factors from both the external and domestic environment.,0.040440854,0.90385073,0.055708412,0.015267558,neutral
0,2020-03-03,We continue to adopt a market-determined exchange rate which allows the value of the Philippine peso to move along with the demand for and supply of foreign exchange in the economy.,0.0070166998,0.4145279,0.5784553,0.5714386,positive
0,2020-03-03,"Nevertheless, the we are ready to act to prevent excessive peso volatility and overshooting due to speculative activities.",0.008847806,0.4188888,0.57226336,0.5634155,positive
0,2020-03-03,"Fitch Ratings recent revision of the Philippine's outlook from stable to positive, R&I's upgrade of the Philippines' credit rating from ""BBB"" to ""BBB+"", the BSP's decision to cut policy rates by 25 bps as well as reports of an all-time high remittances and tourism in the Philippines in 2019 provided a calm ground for country's financial markets..",0.012209828,0.12885252,0.8589376,0.8467278,positive
0,2020-03-03,"The equities market continues to perform strongly in the second month of 2020 as the PSEi continued to trade above the 7,100 benchmark, hitting a peak of 7,507.20 index pts.",0.008655912,0.07174281,0.91960126,0.91094536,positive
0,2020-03-03,"on 11 February before closing at 7,413.0 pts on 20 February 2020.",0.012956918,0.952404,0.034639113,0.021682195,neutral
0,2020-03-03,"Meanwhile, the bond market, as of 19 February 2020, the Emerging Market Bond Index Global (EMBIG) Philippines spread, stood narrower at 68 bps from the end-January level of 83 bps.",0.032779325,0.7063056,0.26091498,0.22813566,neutral
0,2020-03-03,"Similarly, the country's 5-year sovereign credit default swap (CDS) spread decreased to 34 bps from the end-January level of 42 bps.",0.050901543,0.17857087,0.77052754,0.719626,positive
0,2020-03-03,"Against other neighboring economies, the Philippine CDS traded the same with Malaysia's 34-bps spread, and narrower than Indonesia's 58-bps spread, but wider than Thailand's and Korea's 26-bps and 22-bps, respectively.",0.0313519,0.6270893,0.34155872,0.31020683,neutral
0,2020-03-03,"Overall, these numbers demonstrate investors' confidence in the country's creditworthiness.",0.008752766,0.16368292,0.8275643,0.81881154,positive
0,2020-03-03,"Portfolio flows to emerging markets (EMs) continued their recovery, supported by monetary easing by major central banks and a US-China phase one trade deal.1 However, BSP-registered foreign portfolio investments continued to yield net outflows due to: continuing geopolitical tensions between the US and Iran; (ii) ongoing trade negotiations between the US and China; (iii) renegotiation of the contracts of the country's water concessionaires; and (iv) investor concerns on the spread of the novel coronavirus originating from Wuhan, China.",0.44014668,0.3638627,0.19599065,-0.24415603,negative
0,2020-03-03,The favorable external debt profile of the country serves as cushions against external shocks.,0.0072946954,0.1777105,0.8149948,0.8077001,positive
0,2020-03-03,The country's external debt metrics exhibited a significant improvement as the country's external debt-to-GDP ratio settled at 23.7 percent as of end-September 2019 compared to about 60.0 percent in the mid-2000s.,0.015361298,0.034472693,0.950166,0.9348047,positive
0,2020-03-03,"Given that the bulk of the country's external debt remains in medium and long-term maturity profile and are fixed interest rate bearing, debt repayment schedule is more manageable and financially viable.",0.008018266,0.15894836,0.8330334,0.8250151,positive
0,2020-03-03,"Ladies and gentlemen, the best is yet to come for the Philippine economy.",0.040838216,0.49675557,0.4624062,0.42156798,neutral
0,2020-03-03,Prospects for the economy in the near and medium-term continue to be bright.,0.014761689,0.2536515,0.73158675,0.71682507,positive
0,2020-03-03,"Robust monetary, financial and external sectors are expected to continue to lend support to the country's growth despite external threats and domestic challenges.",0.005462597,0.08805644,0.9064809,0.9010183,positive
0,2020-03-03,"External risks to the country's growth and inflation outlook in 2020 and over the medium-term include: the threat of a synchronized global economic slowdown; retreat to multilateralism; rising geopolitical tensions, notably between the US and Iran; adoption of protectionist policies in major economies (still high trade barriers between US and China, Brexit, etc.",0.6705541,0.24471803,0.084727824,-0.5858263,negative
0,2020-03-03,"); and the recent coronavirus outbreak which has been declared as ""global health emergency"" by the World Health Organization (WHO).",0.17094812,0.78599346,0.04305839,-0.12788972,neutral
0,2020-03-03,"In the domestic front, the failure to enhance disaster resilience amid increased intensity and frequency of natural hazards and the failure deliver the planned Build.",0.41249037,0.513577,0.0739327,-0.33855766,neutral
0,2020-03-03,Build.,0.011149834,0.9485375,0.040312607,0.029162772,neutral
0,2020-03-03,Build projects are among the key challenges that are on our radar screen.,0.045594238,0.91648096,0.03792482,-0.007669419,neutral
0,2020-03-03,"In the greater scheme of things, where does the BSP enter in the picture?",0.02345082,0.9546561,0.021893114,-0.0015577059,neutral
0,2020-03-03,What are the BSP's policy thrusts to contribute in the collective goal of ensuring that the Philippine economy stays on track - sustaining the growth and inflation dynamics - in 2020 and beyond?,0.009843038,0.8180246,0.17213234,0.1622893,neutral
0,2020-03-03,The answer is simple.,0.012372692,0.95339805,0.03422923,0.021856539,neutral
0,2020-03-03,The BSP will continue to pursue necessary policy measures and structural reforms to ensure that it will be able to deliver on its mandates.,0.005041263,0.20601103,0.7889477,0.78390646,positive
0,2020-03-03,"That is, to promote and maintain price stability, a strong financial system, and a safe and efficient payments and settlements system conducive to a sustainable and inclusive growth of the economy.",0.0056557828,0.17928126,0.81506294,0.8094072,positive
0,2020-03-03,And with the passage of Republic Act No.,0.0088615725,0.5127805,0.4783579,0.46949634,neutral
0,2020-03-03,"11211, or the 'New Central Bank Act' last year, you can be assured that we will remain steadfast to its expanded mandates.",0.009104643,0.39936152,0.59153384,0.5824292,positive
0,2020-03-03,We will ensure the implementation the reforms provided in the Act to improve BSP's corporate viability and to align its operations with global best practices in central banking.,0.0056186444,0.25637862,0.7380028,0.73238415,positive
0,2020-03-03,"For instance, the restoration of the central bank's authority to issue its own debt papers too, has provided the BSP an additional policy instrument at its disposal.",0.0060565383,0.072485015,0.9214585,0.91540194,positive
0,2020-03-03,The BSP is already in the final stage of crafting the policy framework for its debt securities issuances which is scheduled to begin in the third quarter of the year.,0.008750043,0.6882268,0.30302313,0.29427308,neutral
0,2020-03-03,"In addition, the restoration of the BSP's authority to obtain data from any private person or entity, from the public and private sectors, for policymaking purposes establishes a stronger prudential regulatory framework which helps promote a safe and sound financial system The amendment likewise empowers further the BSP to oversee the country's payment and settlement systems (PSS) including critical financial market infrastructures that are vital components of the Payments and Settlement Systems.",0.0042761043,0.11926681,0.87645715,0.87218106,positive
0,2020-03-03,"Looking ahead, the BSP will continue to pursue the achievement of its mandates and objectives particularly in the advent of the ""fourth industrial revolution"".",0.0048513035,0.19882818,0.7963205,0.7914692,positive
0,2020-03-03,"Our goal is to continue to leverage on emerging digital innovations -use of blockchain technology, fintech, mobile payments, and digital currencies, among others- to promote a more efficient and inclusive financial system.",0.00500779,0.07628769,0.9187045,0.9136967,positive
0,2020-03-03,"We want to foster an enabling ecosystem, bound by parameters set by BSP as a financial regulator, where responsible innovations are encouraged to thrive and expand.",0.005359955,0.22926848,0.76537156,0.7600116,positive
0,2020-03-03,"In doing so, we also engage other central banks who are keen on pursuing similar policies.",0.00812414,0.5711775,0.42069837,0.41257423,neutral
0,2020-03-03,"Recently, on February 3, 2020, the BSP signed a Memorandum of Understanding (MoU) with the Bank of Indonesia on cooperation in the area of payment systems and digital financial innovation.",0.006364827,0.088280566,0.90535456,0.89898974,positive
0,2020-03-03,"The MOU aims to provide a framework for closer cooperation between the two central banks to achieve a more secure, efficient, and reliable payment system, and to promote digital financial innovation.",0.005153582,0.15555099,0.8392954,0.8341418,positive
0,2020-03-03,"The BSP believes that promoting safe, innovative and affordable financial products and services through digitalization promotes greater financial inclusion.",0.005410728,0.13508287,0.8595064,0.8540957,positive
0,2020-03-03,"In turn, this will enhance economic growth as millions of Filipinos will now have access to various online financial products and services.",0.005776827,0.035402697,0.95882046,0.95304364,positive
0,2020-03-03,"In closing, let me leave you with some key take-aways.",0.009831942,0.9701229,0.020045169,0.010213227,neutral
0,2020-03-03,The Philippine economy in 2020 is expected to sustain its strong growth - stable inflation dynamics that it has been posting in recent decade.,0.005411183,0.09579912,0.89878964,0.89337844,positive
0,2020-03-03,The domestic economy has sufficient buffers from possible external shocks that may arise from recent global uncertainties.,0.012768849,0.36232084,0.62491035,0.6121415,positive
0,2020-03-03,"Robust monetary, financial, and external sectors are expected to continue to support economic growth in 2020 and over the medium term.",0.0054982556,0.15845726,0.8360445,0.83054626,positive
0,2020-03-03,"The BSP is committed to promote and maintain price stability, a stable financial system, and a safe and efficient payments and settlements system conducive to a strong sustainable and inclusive growth of the economy.",0.0051737893,0.17271166,0.8221146,0.8169408,positive
1,2020-02-28,"To the officers and members of the Fund Management Association of the Philippines (FMAP) led by President Noel Reyes and Convention Committee Chairperson Cristina Arceo, congratulations on your 13th annual convention.",0.0069637047,0.845093,0.14794323,0.14097953,neutral
1,2020-02-28,I am grateful to FMAP for inviting me to this event.,0.011573814,0.8034337,0.18499243,0.17341861,neutral
1,2020-02-28,This gives me an opportunity to address a group whose general mission is not too far from what we at BSP pursue--to help uplift the people's economic well-being through the professional and ethical practice of fund management.,0.0074634287,0.3813535,0.6111831,0.60371965,positive
1,2020-02-28,"This year's theme, ""Anticipating Investor's Needs in the New Decade Under a Borderless World"" speaks of FMAP's pursuit of advancing the field of fund management in this era of interconnectedness, while keeping investors' needs and safety of paramount importance.",0.0076334663,0.3981861,0.59418046,0.586547,positive
1,2020-02-28,"Today, I will provide you some recent economic and financial market developments as well as the BSP's corresponding initiatives in promoting monetary and financial stability and an efficient payment system.",0.0073596635,0.56606424,0.4265761,0.41921645,neutral
1,2020-02-28,"We hope that the FMAP, as an esteemed organization of fund managers, can take advantage of the opportunities these developments offer as we all progress towards what you call a ""borderless world.""",0.0063329525,0.10221255,0.89145446,0.8851215,positive
1,2020-02-28,"As we embark on a new decade, let's look at where we are now.",0.012561401,0.87077403,0.11666454,0.10410313,neutral
1,2020-02-28,"Resilient economy Amid global uncertainties, the Philippine economy remains strong and in fact has been experiencing uninterrupted positive growth for more than two decades.",0.008830374,0.058140375,0.9330293,0.9241989,positive
1,2020-02-28,"Gross Domestic Product (GDP) posted a year-on-year growth of 6.4 percent in Q4 2019, resulting in the 5.9 percent full-year growth for 2019.",0.00827394,0.1526636,0.8390625,0.83078855,positive
1,2020-02-28,The fourth quarter growth is primarily driven by the catch-up spending of the government and robust household consumption.,0.00928214,0.31943956,0.6712783,0.6619962,positive
1,2020-02-28,"On the production side, GDP growth was supported by a resilient services sector.",0.009974037,0.3505293,0.6394967,0.6295226,positive
1,2020-02-28,This underscores the Philippines' place as one of the most resilient and fastest growing economies in the region.,0.011758311,0.19987784,0.7883639,0.77660555,positive
1,2020-02-28,Positive forecasts for the domestic economy continue to remain firm over the medium term.,0.0097085815,0.43391293,0.5563784,0.54666984,positive
1,2020-02-28,Private consumption is expected to remain buoyant.,0.0072740437,0.3304293,0.66229665,0.6550226,positive
1,2020-02-28,Private capital formation is likewise expected to be robust while public construction will remain solid as the government's BBB program accelerates.,0.0051515345,0.13490842,0.85994,0.8547885,positive
1,2020-02-28,"At the same time, we are closely monitoring the potential impact of a slowdown in global economic growth due to trade uncertainties, rising geopolitical tensions, the worsening climate-related disasters such as bushfires, typhoons, and flooding across the world and the fast spreading coronavirus on domestic economic activity.",0.5219345,0.36285695,0.115208484,-0.40672603,negative
1,2020-02-28,"Effective monetary policy In 2019, inflation averaged 2.5%, a sharp drop from 5.2% average in 2018.",0.021528652,0.50670075,0.4717706,0.45024195,neutral
1,2020-02-28,"The latest baseline forecasts indicate a broadly steady path of inflation for 2020 and 2021, with average inflation remaining within the target range of 3.0 percent ± 1 percentage point.",0.0088039525,0.6457088,0.3454872,0.33668324,neutral
1,2020-02-28,Inflation expectations also continue to be firmly anchored within the target over the policy horizon.,0.008086211,0.5463401,0.4455737,0.43748748,neutral
1,2020-02-28,"Thus, a few weeks ago, the Monetary Board decided to cut the policy rate by another 25 basis points.",0.012509431,0.35013193,0.6373587,0.6248493,positive
1,2020-02-28,This is a preemptive reduction in the policy rate to support market confidence and to defend against the potential spillovers associated with the mentioned external factors.,0.0081197955,0.54745597,0.44442424,0.43630445,neutral
1,2020-02-28,"Strong external position We have hefty Gross international Reserves (GIR), US$86.9 billion as of end-January 2020.",0.008410148,0.18515292,0.80643696,0.7980268,positive
1,2020-02-28,This GIR level represents an ample liquidity buffer equivalent to 7.6 months' worth of imports of goods and payments of services and primary income.,0.009236483,0.46040037,0.53036314,0.5211267,positive
1,2020-02-28,It is also equivalent to 5.4 times the country's short-term external debt based on original maturity.,0.01332381,0.6096636,0.37701258,0.36368877,neutral
1,2020-02-28,"Alongside the growing economy, the banking sector exhibits continued expansion and resilience.",0.005926797,0.2026355,0.7914377,0.7855109,positive
1,2020-02-28,"The Philippine banking system has grown steadily during the past 18 quarters, expanding its assets to P18.3 trillion as of end-December 2019.",0.005836724,0.041843403,0.9523199,0.9464832,positive
1,2020-02-28,Bank deposits were able to sustain growth and spur expansion in loans and investments.,0.0054794294,0.15520906,0.8393115,0.833832,positive
1,2020-02-28,Bank deposits registered a 7.1 percent growth in end-December 2019 to P13.7 trillion.,0.008803384,0.06811158,0.92308503,0.91428167,positive
1,2020-02-28,Borrowings and bond issuances reached P1.5 trillion and served to complement funds generated from deposits.,0.009007183,0.44520006,0.54579276,0.5367856,positive
1,2020-02-28,"Despite the rapid expansion of credit, loan quality has remained satisfactory with non-performing loans at only 2.0 percent of the banking system's total portfolio.",0.022104247,0.12876636,0.8491294,0.8270251,positive
1,2020-02-28,The banking system also maintains an acceptable level of liquidity that can be readily utilized during periods of stress.,0.008207636,0.4153411,0.57645124,0.5682436,positive
1,2020-02-28,Liquidity of universal and commercial banks (UKBs) and subsidiary banks and quasi-banks remained ample as the liquidity coverage ratio as of end-September 2019 stood at 171.2 percent on a solo basis and 169.0 percent on a consolidated basis.,0.011074354,0.30611938,0.68280625,0.6717319,positive
1,2020-02-28,Banks likewise remain well-capitalized as the capital adequacy ratio (CAR) of universal and commercial banks is well-above the 10 percent minimum thresholds set by the BSP and 8% set by the BIS.,0.0069419174,0.17355506,0.819503,0.8125611,positive
1,2020-02-28,"As of end-September 2019, the CAR of the UKBs slightly improved to 15.6 percent and 15.9 percent, on solo and consolidated bases, respectively.",0.013011865,0.21174316,0.77524495,0.7622331,positive
1,2020-02-28,"Growth of debt and equity markets While the Philippine economy remains bank-centric at present, the growth path of the Philippine debt and equity markets is promising.",0.008502101,0.09594994,0.895548,0.88704586,positive
1,2020-02-28,"Improvement has certainly been noted, as measured by the level of financial assets to GDP.",0.008485003,0.12668948,0.86482555,0.8563405,positive
1,2020-02-28,"Over the last two years, the equity and debt markets have been growing.",0.048378896,0.1445434,0.80707777,0.7586989,positive
1,2020-02-28,"Over the past years, the Philippines has been one of the fastest growing local currency bond markets in emerging Asia.",0.018482061,0.1200519,0.861466,0.8429839,positive
1,2020-02-28,"Outstanding debt securities stood at P6.6 trillion as of 2019, which is 9.0 percent higher than 2018 data.",0.02306463,0.31725162,0.6596837,0.6366191,positive
1,2020-02-28,"While government issuances continue to represent the bulk of outstanding debt securities, corporate bond issuances have grown significantly, constantly rising by 14.5 percent from 2018 to 2019.",0.010846933,0.08443158,0.90472144,0.8938745,positive
1,2020-02-28,"Economic outlook The country's strong growth potential can also be seen in the favorable outlook of various institutions, such as the International Monetary Fund (IMF), the World Bank (WB) and the Asian Development Bank (ADB) as published in their latest surveillance reports.",0.007365902,0.19097629,0.8016578,0.7942919,positive
1,2020-02-28,These third-party assessments are broadly in line with official's GDP growth target range of 6.5 percent to 7.5 percent for 2020.,0.0087777795,0.82195723,0.16926496,0.16048717,neutral
1,2020-02-28,"Meanwhile, Goldman Sachs Emerging Market Outlook 2020 expects the Philippine economy to grow by 5.8 percent and 6.5 percent in 2019 and 2020, respectively.",0.00942527,0.24050918,0.75006557,0.7406403,positive
1,2020-02-28,These are higher than the GDP growth forecasts for our neighboring countries.,0.01364686,0.34468868,0.64166445,0.6280176,positive
1,2020-02-28,"The ""Road to A"" Agenda If we do the ""right"" things, in two years, we envision the country to obtain single ""A"" ratings which we expect to spur greater investments and faster economic growth.",0.0067466963,0.13125066,0.8620026,0.8552559,positive
1,2020-02-28,"Recently, Japan-based R&I assigned to the Philippines a ""BBB+"" rating, which is a notch away from the ""A"" level goal.",0.024953213,0.61527437,0.35977247,0.33481926,neutral
1,2020-02-28,"Also, the recent adjustment in the outlook of Fitch Ratings from investment grade ""stable"" to investment grade ""positive"" is an encouraging development.",0.0116635375,0.17338799,0.8149485,0.80328494,positive
1,2020-02-28,"Going Beyond Borders Meanwhile, the economic and financial landscape also continue to rapidly evolve.",0.012647525,0.6360305,0.351322,0.33867446,neutral
1,2020-02-28,"And if I may refer to your theme again, the changes in the financial landscape are breaking down borders of different types.",0.055797648,0.84453464,0.09966768,0.043870036,neutral
1,2020-02-28,"They offer a breadth of opportunities that are too enormous to not be seen and felt and may, in fact, make us less relevant if we do not adapt.",0.59457856,0.2905785,0.11484297,-0.47973558,negative
1,2020-02-28,I will focus on two of them tonight.,0.010375885,0.96047145,0.029152697,0.018776812,neutral
1,2020-02-28,Regional integration First are the developments within ASEAN.,0.008541128,0.95023316,0.041225657,0.032684527,neutral
1,2020-02-28,"In the region, we continue to pursue cooperative efforts.",0.00700234,0.3593238,0.6336739,0.62667155,positive
1,2020-02-28,"The ASEAN integration framework that is geared toward creating an ASEAN Economic Community means that for financial markets, particularly for foreign exchange and securities, transactions are expected to be more fluid.",0.008047924,0.37239966,0.6195525,0.61150455,positive
1,2020-02-28,"Hence, capital markets, banking services, and payments and settlement systems are expected to be harmonized by a common set of convention or standards.",0.0080792215,0.69358885,0.29833195,0.29025272,neutral
1,2020-02-28,"In a sense, this is breaking down geographic borders.",0.017272916,0.84283435,0.13989274,0.12261982,neutral
1,2020-02-28,Technological advancements Second are the developments in technology and infrastructure.,0.008670763,0.5117966,0.47953263,0.47086185,neutral
1,2020-02-28,"As you well know, technological innovation is the new frontier and can shape the future of finance and investment.",0.014097119,0.68917936,0.29672354,0.28262642,neutral
1,2020-02-28,The advent of Fintech is affecting the way financial institutions do business.,0.5264789,0.3705065,0.10301464,-0.42346424,negative
1,2020-02-28,"It is reshaping the way investment products are being distributed, how clients interface with the institutions, and how investment advice is dispensed.",0.007486304,0.36140463,0.63110906,0.6236228,positive
1,2020-02-28,The use of technology is considered as a lynchpin in delivering financial services with convenience especially to the unbanked and the underbanked.,0.0096030915,0.5352837,0.45511323,0.44551015,neutral
1,2020-02-28,"In this way, we have been able to break through barriers associated with traditional modes of transacting.",0.006469393,0.09112175,0.9024089,0.8959395,positive
1,2020-02-28,The next few slides will cover what the BSP has done and what it plans to do to make sure that the gains are sustained and built upon in the future.,0.009463983,0.86697274,0.123563275,0.114099294,neutral
1,2020-02-28,The ASEAN integration framework - banking and collective investments schemes The BSP demonstrated its commitment and support of financial integration through the passage of the amendment to Republic Act 7721 on the entry of foreign banks in the Philippines in 2013.,0.004430546,0.104432724,0.89113677,0.88670623,positive
