index,Date,sentence,p_neg,p_neu,p_pos,tone,label
0,2020-03-03,"In 2019, as a pre-emptive move against the risks associated with lingering sluggish global growth, the Monetary Board (MB) decided to reduce the policy rate by 25 bps in May, August, and September 2019, respectively.",0.0033736113,0.2725807,0.7240457,0.7206721,positive
0,2020-03-03,"And in its most recent monetary policy stance meeting on 6 February 2020, the MB cut the policy rate by another 25bps.",0.0018786433,0.06457494,0.9335464,0.9316678,positive
0,2020-03-03,"The Board was of the view that a tame inflation environment, there is a room for a further preemptive reduction in the policy rate to support market confidence.",0.0031247125,0.1271147,0.86976063,0.8666359,positive
0,2020-03-03,The MB noted the possible adverse impact of the spread of the 2019 novel coronavirus on global market sentiment as well as on domestic economic activity in the coming months.,0.63145894,0.3264051,0.042135984,-0.5893229,negative
0,2020-03-03,"Latest baseline forecasts indicate a target-consistent path of inflation for 2020 and 2021, with average inflation remaining within the target range of 3.0 percent ± 1.0 percentage point.",0.0058173365,0.12767926,0.86650336,0.860686,positive
0,2020-03-03,The balance of risks to the inflation outlook continue to tilt slightly toward the downside in 2020 and in 2021.,0.23027235,0.6990485,0.070679136,-0.15959322,neutral
0,2020-03-03,Forecasts by other institutions generally convey similar expectations.,0.008791537,0.69511944,0.29608908,0.28729755,neutral
0,2020-03-03,"Capital Economics forecasts 2.8 percent inflation for 2020; Oxford Economics, 2.9 percent; Asian Development Bank, 3.0 percent; and IMF, 2.6 percent.",0.0064916443,0.9723697,0.021138724,0.01464708,neutral
0,2020-03-03,We have also seen continued improvement in the growth of both domestic liquidity and credit activities in line with the needs of the economy.,0.0033753589,0.0070394757,0.9895852,0.98620987,positive
0,2020-03-03,"Latest data show that domestic liquidity (M3) expanded by 11.4 percent year-on-year to about ₱13.0 trillion in December 2019, faster than the 9.8-percent growth in November.",0.01042803,0.00833712,0.98123485,0.97080684,positive
0,2020-03-03,Demand for credit remained the principal driver of money supply growth.,0.07246549,0.7228705,0.20466393,0.13219845,neutral
0,2020-03-03,"On the other hand, preliminary data show that outstanding loans of universal and commercial banks, net of reverse repurchase (RRP) placements with the BSP, grew by 10.9 percent in December, faster than the 10.1-percent expansion in the previous month.",0.012126342,0.015612367,0.97226125,0.9601349,positive
0,2020-03-03,"Loans for production activities--which comprised 87.4 percent of banks' aggregate loan portfolio, net of RRPs--expanded at a rate of 9.1 percent in December, higher than the reported growth in November at 8.1 percent.",0.010017795,0.0104321,0.97955006,0.96953225,positive
0,2020-03-03,"These loans continued to be driven by lending to key sectors such as real estate activities; financial and insurance activities; electricity, gas, steam and air conditioning supply; construction; and information and communication.",0.0027455655,0.7348875,0.262367,0.25962144,neutral
0,2020-03-03,Loans for household consumption increased due to faster growth in credit card and salary-based consumption loans during the month.,0.005287007,0.011172146,0.98354083,0.97825384,positive
0,2020-03-03,The series of reduction in both policy rates and reserve requirement ratios of banks since last year are anticipated to support both credit conditions and overall economic activity moving forward.,0.0031150486,0.008213347,0.98867166,0.9855566,positive
0,2020-03-03,"Meanwhile, Philippine banks remain robust, well-capitalized, and sound.",0.003316884,0.011936649,0.98474646,0.9814296,positive
0,2020-03-03,"The banks' capital adequacy ratios, both on a solo and consolidated bases, continue to be well above the standards set by the Bank for International Settlements (BIS) of 8 percent, as well as the BSP""s standard of 10 percent.",0.002325752,0.025890883,0.9717834,0.9694576,positive
0,2020-03-03,The quality of lending continues to improve.,0.0025974838,0.014041348,0.9833612,0.9807637,positive
0,2020-03-03,The gross non-performing loans (GNPL) and non-performing assets (NPA) ratios of Philippine universal and commercial banks (UKBs) have been falling since the early 2000s.,0.6222376,0.13906428,0.23869814,-0.3835395,negative
0,2020-03-03,"The sustained health and soundness of the country's financial sector have been supported by the continuing financial reform agenda of the BSP in the areas of banking supervision, financial inclusion, cybersecurity and technology risk management, anti-money laundering, counter-terrorist financing, and capital market development.",0.0022320144,0.01468262,0.98308533,0.9808533,positive
0,2020-03-03,The country's external payments position also continues to provide buffers particularly amid the recently recorded surpluses in the balance of payments position along with a lower current account deficit for the first three quarters of 2019.,0.0038212903,0.017121997,0.9790567,0.9752354,positive
0,2020-03-03,"We expect this trend to continue on the back of the continued bright prospects of the domestic economy, implementation of major infrastructure projects, and improved global perception of the Philippines as an investment destination.",0.004143011,0.008865238,0.98699176,0.98284876,positive
0,2020-03-03,"While the current account is expected to post a deficit over the medium term, it remains manageable and financeable.",0.010576763,0.072714716,0.9167085,0.90613174,positive
0,2020-03-03,The domestic economy continues to have a steady and stable structural sources of foreign exchange inflows that are more than enough to finance the country's foreign exchange requirements without resorting to excessive foreign borrowing.,0.0036694435,0.012783497,0.9835471,0.97987765,positive
0,2020-03-03,"The stable structural foreign exchange inflows from overseas Filipino (OF) remittances, tourism and IT-BPO receipts continue to buoy the external sector.",0.0037930836,0.010219906,0.985987,0.98219395,positive
0,2020-03-03,"Foreign direct investments or (FDI) for the first eleven months of 2019 reached US$6.4 billion, inching closer to the full-year projection of US$6.8 billion.",0.013773584,0.01639992,0.96982646,0.9560529,positive
0,2020-03-03,"We expect FDI to continue to slowdown due to mounting uncertainties in the global environment which continue to dampen investor sentiment, both externally and domestically.",0.9620562,0.022755446,0.015188363,-0.9468679,negative
0,2020-03-03,FX inflows from OF remittances as well as BPO earnings continue to contribute significantly to the country's GIR.,0.0046896683,0.009085893,0.9862244,0.9815347,positive
0,2020-03-03,Cash remittances reached US$30.1 billion in 2019 while BPO revenues were recorded at US$16.4 billion for the first three quarters of 2019.,0.014991077,0.32696852,0.6580404,0.6430493,positive
0,2020-03-03,"Preliminary data as of end-January 2020 shows that the country's gross international reserves (GIR) stood at US$86.4 billion, which provides an ample external liquidity buffer that is equivalent to 7.6 months' worth of imports of goods and services and payment of primary income.",0.0057550324,0.013735399,0.9805095,0.9747545,positive
0,2020-03-03,This is way above the traditional 3 month-import cover.,0.003768337,0.119573034,0.8766586,0.8728903,positive
0,2020-03-03,"We will continue to monitor recent developments that could pose as risks to these inflows (tourism, remittances, exports), such as the lingering weak external demand, the impact of Corona virus outbreak in China and the continued uncertainty surrounding the trade deal between the US and China, among others.",0.81491697,0.16791664,0.017166287,-0.7977507,negative
0,2020-03-03,The sustained build-up of the country's foreign exchange reserves continues to lend strong support for the stability of the Philippine peso.,0.0032865114,0.00757066,0.98914284,0.9858563,positive
0,2020-03-03,The current movement of the peso reflects a confluence of factors from both the external and domestic environment.,0.019672127,0.9565187,0.023809126,0.004136998,neutral
0,2020-03-03,We continue to adopt a market-determined exchange rate which allows the value of the Philippine peso to move along with the demand for and supply of foreign exchange in the economy.,0.001444996,0.07674302,0.921812,0.920367,positive
0,2020-03-03,"Nevertheless, the we are ready to act to prevent excessive peso volatility and overshooting due to speculative activities.",0.0021669946,0.03673494,0.9610981,0.9589311,positive
0,2020-03-03,"Fitch Ratings recent revision of the Philippine's outlook from stable to positive, R&I's upgrade of the Philippines' credit rating from ""BBB"" to ""BBB+"", the BSP's decision to cut policy rates by 25 bps as well as reports of an all-time high remittances and tourism in the Philippines in 2019 provided a calm ground for country's financial markets..",0.0019989,0.009194984,0.9888061,0.9868072,positive
0,2020-03-03,"The equities market continues to perform strongly in the second month of 2020 as the PSEi continued to trade above the 7,100 benchmark, hitting a peak of 7,507.20 index pts.",0.0046126856,0.008530714,0.98685664,0.98224396,positive
0,2020-03-03,"on 11 February before closing at 7,413.0 pts on 20 February 2020.",0.008967409,0.9655756,0.025457036,0.016489627,neutral
0,2020-03-03,"Meanwhile, the bond market, as of 19 February 2020, the Emerging Market Bond Index Global (EMBIG) Philippines spread, stood narrower at 68 bps from the end-January level of 83 bps.",0.42292342,0.12511203,0.4519646,0.029041171,positive
0,2020-03-03,"Similarly, the country's 5-year sovereign credit default swap (CDS) spread decreased to 34 bps from the end-January level of 42 bps.",0.019302348,0.02938832,0.9513094,0.932007,positive
0,2020-03-03,"Against other neighboring economies, the Philippine CDS traded the same with Malaysia's 34-bps spread, and narrower than Indonesia's 58-bps spread, but wider than Thailand's and Korea's 26-bps and 22-bps, respectively.",0.07374602,0.5263885,0.39986542,0.3261194,neutral
0,2020-03-03,"Overall, these numbers demonstrate investors' confidence in the country's creditworthiness.",0.0035978092,0.010333878,0.98606825,0.98247045,positive
0,2020-03-03,"Portfolio flows to emerging markets (EMs) continued their recovery, supported by monetary easing by major central banks and a US-China phase one trade deal.1 However, BSP-registered foreign portfolio investments continued to yield net outflows due to: continuing geopolitical tensions between the US and Iran; (ii) ongoing trade negotiations between the US and China; (iii) renegotiation of the contracts of the country's water concessionaires; and (iv) investor concerns on the spread of the novel coronavirus originating from Wuhan, China.",0.9242846,0.044603996,0.031111417,-0.89317316,negative
0,2020-03-03,The favorable external debt profile of the country serves as cushions against external shocks.,0.00402427,0.015669374,0.9803064,0.9762821,positive
0,2020-03-03,The country's external debt metrics exhibited a significant improvement as the country's external debt-to-GDP ratio settled at 23.7 percent as of end-September 2019 compared to about 60.0 percent in the mid-2000s.,0.0052048736,0.0057818666,0.9890133,0.98380846,positive
0,2020-03-03,"Given that the bulk of the country's external debt remains in medium and long-term maturity profile and are fixed interest rate bearing, debt repayment schedule is more manageable and financially viable.",0.003795423,0.0126944715,0.98351014,0.9797147,positive
0,2020-03-03,"Ladies and gentlemen, the best is yet to come for the Philippine economy.",0.00563106,0.05234057,0.94202834,0.93639725,positive
0,2020-03-03,Prospects for the economy in the near and medium-term continue to be bright.,0.0040530274,0.0135278,0.98241913,0.9783661,positive
0,2020-03-03,"Robust monetary, financial and external sectors are expected to continue to lend support to the country's growth despite external threats and domestic challenges.",0.003960176,0.01084391,0.9851959,0.9812357,positive
0,2020-03-03,"External risks to the country's growth and inflation outlook in 2020 and over the medium-term include: the threat of a synchronized global economic slowdown; retreat to multilateralism; rising geopolitical tensions, notably between the US and Iran; adoption of protectionist policies in major economies (still high trade barriers between US and China, Brexit, etc.",0.9667028,0.025219439,0.008077716,-0.9586251,negative
0,2020-03-03,"); and the recent coronavirus outbreak which has been declared as ""global health emergency"" by the World Health Organization (WHO).",0.4683229,0.5081244,0.023552628,-0.44477028,neutral
0,2020-03-03,"In the domestic front, the failure to enhance disaster resilience amid increased intensity and frequency of natural hazards and the failure deliver the planned Build.",0.93063635,0.06016693,0.009196756,-0.9214396,negative
0,2020-03-03,Build.,0.003778033,0.97746223,0.018759841,0.014981808,neutral
0,2020-03-03,Build projects are among the key challenges that are on our radar screen.,0.04477299,0.9464763,0.00875079,-0.0360222,neutral
0,2020-03-03,"In the greater scheme of things, where does the BSP enter in the picture?",0.011033765,0.98050135,0.008464849,-0.0025689164,neutral
0,2020-03-03,What are the BSP's policy thrusts to contribute in the collective goal of ensuring that the Philippine economy stays on track - sustaining the growth and inflation dynamics - in 2020 and beyond?,0.0017334021,0.86165416,0.13661253,0.13487913,neutral
0,2020-03-03,The answer is simple.,0.0051686466,0.9761612,0.018670078,0.013501432,neutral
0,2020-03-03,The BSP will continue to pursue necessary policy measures and structural reforms to ensure that it will be able to deliver on its mandates.,0.0015010644,0.15142557,0.8470733,0.84557223,positive
0,2020-03-03,"That is, to promote and maintain price stability, a strong financial system, and a safe and efficient payments and settlements system conducive to a sustainable and inclusive growth of the economy.",0.0033091914,0.02214476,0.9745461,0.9712369,positive
0,2020-03-03,And with the passage of Republic Act No.,0.0029975574,0.15855524,0.8384472,0.83544964,positive
0,2020-03-03,"11211, or the 'New Central Bank Act' last year, you can be assured that we will remain steadfast to its expanded mandates.",0.002260272,0.06413208,0.9336076,0.9313473,positive
0,2020-03-03,We will ensure the implementation the reforms provided in the Act to improve BSP's corporate viability and to align its operations with global best practices in central banking.,0.001654788,0.05322233,0.94512284,0.94346803,positive
0,2020-03-03,"For instance, the restoration of the central bank's authority to issue its own debt papers too, has provided the BSP an additional policy instrument at its disposal.",0.0019412801,0.012941431,0.9851173,0.98317605,positive
0,2020-03-03,The BSP is already in the final stage of crafting the policy framework for its debt securities issuances which is scheduled to begin in the third quarter of the year.,0.0022211205,0.3638645,0.63391435,0.63169324,positive
0,2020-03-03,"In addition, the restoration of the BSP's authority to obtain data from any private person or entity, from the public and private sectors, for policymaking purposes establishes a stronger prudential regulatory framework which helps promote a safe and sound financial system The amendment likewise empowers further the BSP to oversee the country's payment and settlement systems (PSS) including critical financial market infrastructures that are vital components of the Payments and Settlement Systems.",0.0016758661,0.034963828,0.9633603,0.96168447,positive
0,2020-03-03,"Looking ahead, the BSP will continue to pursue the achievement of its mandates and objectives particularly in the advent of the ""fourth industrial revolution"".",0.0014689706,0.16560136,0.8329297,0.8314607,positive
0,2020-03-03,"Our goal is to continue to leverage on emerging digital innovations -use of blockchain technology, fintech, mobile payments, and digital currencies, among others- to promote a more efficient and inclusive financial system.",0.0020968325,0.058809787,0.93909335,0.9369965,positive
0,2020-03-03,"We want to foster an enabling ecosystem, bound by parameters set by BSP as a financial regulator, where responsible innovations are encouraged to thrive and expand.",0.001558595,0.046265837,0.9521756,0.950617,positive
0,2020-03-03,"In doing so, we also engage other central banks who are keen on pursuing similar policies.",0.0020273484,0.8804217,0.11755094,0.11552359,neutral
0,2020-03-03,"Recently, on February 3, 2020, the BSP signed a Memorandum of Understanding (MoU) with the Bank of Indonesia on cooperation in the area of payment systems and digital financial innovation.",0.0017086323,0.41061184,0.5876795,0.5859709,positive
0,2020-03-03,"The MOU aims to provide a framework for closer cooperation between the two central banks to achieve a more secure, efficient, and reliable payment system, and to promote digital financial innovation.",0.0026263036,0.103694305,0.8936794,0.8910531,positive
0,2020-03-03,"The BSP believes that promoting safe, innovative and affordable financial products and services through digitalization promotes greater financial inclusion.",0.002435612,0.08264359,0.9149208,0.9124852,positive
0,2020-03-03,"In turn, this will enhance economic growth as millions of Filipinos will now have access to various online financial products and services.",0.003954902,0.0070422944,0.9890028,0.98504794,positive
0,2020-03-03,"In closing, let me leave you with some key take-aways.",0.0030976092,0.98964477,0.007257627,0.0041600177,neutral
0,2020-03-03,The Philippine economy in 2020 is expected to sustain its strong growth - stable inflation dynamics that it has been posting in recent decade.,0.003654,0.008283818,0.98806214,0.98440814,positive
0,2020-03-03,The domestic economy has sufficient buffers from possible external shocks that may arise from recent global uncertainties.,0.0049021007,0.061189193,0.9339087,0.9290066,positive
0,2020-03-03,"Robust monetary, financial, and external sectors are expected to continue to support economic growth in 2020 and over the medium term.",0.0057151695,0.0091764685,0.98510844,0.97939324,positive
0,2020-03-03,"The BSP is committed to promote and maintain price stability, a stable financial system, and a safe and efficient payments and settlements system conducive to a strong sustainable and inclusive growth of the economy.",0.002263483,0.053618744,0.9441177,0.94185424,positive
1,2020-02-28,"To the officers and members of the Fund Management Association of the Philippines (FMAP) led by President Noel Reyes and Convention Committee Chairperson Cristina Arceo, congratulations on your 13th annual convention.",0.0022925504,0.08023764,0.9174698,0.9151772,positive
1,2020-02-28,I am grateful to FMAP for inviting me to this event.,0.0017979544,0.92406136,0.074140616,0.072342664,neutral
1,2020-02-28,This gives me an opportunity to address a group whose general mission is not too far from what we at BSP pursue--to help uplift the people's economic well-being through the professional and ethical practice of fund management.,0.0020607265,0.95153695,0.046402294,0.044341568,neutral
1,2020-02-28,"This year's theme, ""Anticipating Investor's Needs in the New Decade Under a Borderless World"" speaks of FMAP's pursuit of advancing the field of fund management in this era of interconnectedness, while keeping investors' needs and safety of paramount importance.",0.0024339128,0.20147981,0.7960863,0.7936524,positive
1,2020-02-28,"Today, I will provide you some recent economic and financial market developments as well as the BSP's corresponding initiatives in promoting monetary and financial stability and an efficient payment system.",0.0026335185,0.9828576,0.014508878,0.011875359,neutral
1,2020-02-28,"We hope that the FMAP, as an esteemed organization of fund managers, can take advantage of the opportunities these developments offer as we all progress towards what you call a ""borderless world.""",0.0020342486,0.027359515,0.9706062,0.96857196,positive
1,2020-02-28,"As we embark on a new decade, let's look at where we are now.",0.003390019,0.9712583,0.025351692,0.021961672,neutral
1,2020-02-28,"Resilient economy Amid global uncertainties, the Philippine economy remains strong and in fact has been experiencing uninterrupted positive growth for more than two decades.",0.0035382386,0.008573239,0.9878885,0.98435026,positive
1,2020-02-28,"Gross Domestic Product (GDP) posted a year-on-year growth of 6.4 percent in Q4 2019, resulting in the 5.9 percent full-year growth for 2019.",0.0066642095,0.007876878,0.98545897,0.97879475,positive
1,2020-02-28,The fourth quarter growth is primarily driven by the catch-up spending of the government and robust household consumption.,0.0033540113,0.026226377,0.97041965,0.96706563,positive
1,2020-02-28,"On the production side, GDP growth was supported by a resilient services sector.",0.0025088883,0.024655096,0.97283596,0.9703271,positive
1,2020-02-28,This underscores the Philippines' place as one of the most resilient and fastest growing economies in the region.,0.0023311507,0.1590713,0.83859754,0.8362664,positive
1,2020-02-28,Positive forecasts for the domestic economy continue to remain firm over the medium term.,0.0046768417,0.023456978,0.97186613,0.9671893,positive
1,2020-02-28,Private consumption is expected to remain buoyant.,0.0062258793,0.025899662,0.9678745,0.96164864,positive
1,2020-02-28,Private capital formation is likewise expected to be robust while public construction will remain solid as the government's BBB program accelerates.,0.0040983274,0.013830432,0.9820712,0.97797287,positive
1,2020-02-28,"At the same time, we are closely monitoring the potential impact of a slowdown in global economic growth due to trade uncertainties, rising geopolitical tensions, the worsening climate-related disasters such as bushfires, typhoons, and flooding across the world and the fast spreading coronavirus on domestic economic activity.",0.53571635,0.44021282,0.024070805,-0.51164556,negative
1,2020-02-28,"Effective monetary policy In 2019, inflation averaged 2.5%, a sharp drop from 5.2% average in 2018.",0.004708237,0.015990892,0.97930086,0.9745926,positive
1,2020-02-28,"The latest baseline forecasts indicate a broadly steady path of inflation for 2020 and 2021, with average inflation remaining within the target range of 3.0 percent ± 1 percentage point.",0.0052975877,0.05819282,0.9365096,0.931212,positive
1,2020-02-28,Inflation expectations also continue to be firmly anchored within the target over the policy horizon.,0.003032217,0.04083934,0.9561284,0.9530962,positive
1,2020-02-28,"Thus, a few weeks ago, the Monetary Board decided to cut the policy rate by another 25 basis points.",0.0024300248,0.17187311,0.8256969,0.82326686,positive
1,2020-02-28,This is a preemptive reduction in the policy rate to support market confidence and to defend against the potential spillovers associated with the mentioned external factors.,0.0022472036,0.36219627,0.6355566,0.63330936,positive
1,2020-02-28,"Strong external position We have hefty Gross international Reserves (GIR), US$86.9 billion as of end-January 2020.",0.0038130186,0.024351088,0.971836,0.96802294,positive
1,2020-02-28,This GIR level represents an ample liquidity buffer equivalent to 7.6 months' worth of imports of goods and payments of services and primary income.,0.0029245932,0.019187447,0.9778879,0.9749633,positive
1,2020-02-28,It is also equivalent to 5.4 times the country's short-term external debt based on original maturity.,0.009711562,0.28694454,0.70334387,0.6936323,positive
1,2020-02-28,"Alongside the growing economy, the banking sector exhibits continued expansion and resilience.",0.003357889,0.013076823,0.9835653,0.9802074,positive
1,2020-02-28,"The Philippine banking system has grown steadily during the past 18 quarters, expanding its assets to P18.3 trillion as of end-December 2019.",0.0045293747,0.014572381,0.9808982,0.97636884,positive
1,2020-02-28,Bank deposits were able to sustain growth and spur expansion in loans and investments.,0.0035538976,0.008577036,0.9878691,0.98431516,positive
1,2020-02-28,Bank deposits registered a 7.1 percent growth in end-December 2019 to P13.7 trillion.,0.008603455,0.011165629,0.98023087,0.9716274,positive
1,2020-02-28,Borrowings and bond issuances reached P1.5 trillion and served to complement funds generated from deposits.,0.0029220246,0.014013452,0.9830646,0.9801426,positive
1,2020-02-28,"Despite the rapid expansion of credit, loan quality has remained satisfactory with non-performing loans at only 2.0 percent of the banking system's total portfolio.",0.024320425,0.029792981,0.9458867,0.92156625,positive
1,2020-02-28,The banking system also maintains an acceptable level of liquidity that can be readily utilized during periods of stress.,0.0023666527,0.029419793,0.96821356,0.9658469,positive
1,2020-02-28,Liquidity of universal and commercial banks (UKBs) and subsidiary banks and quasi-banks remained ample as the liquidity coverage ratio as of end-September 2019 stood at 171.2 percent on a solo basis and 169.0 percent on a consolidated basis.,0.0041311546,0.01468077,0.9811881,0.977057,positive
1,2020-02-28,Banks likewise remain well-capitalized as the capital adequacy ratio (CAR) of universal and commercial banks is well-above the 10 percent minimum thresholds set by the BSP and 8% set by the BIS.,0.0029034077,0.011665264,0.9854313,0.9825279,positive
1,2020-02-28,"As of end-September 2019, the CAR of the UKBs slightly improved to 15.6 percent and 15.9 percent, on solo and consolidated bases, respectively.",0.003966301,0.08917149,0.9068622,0.9028959,positive
1,2020-02-28,"Growth of debt and equity markets While the Philippine economy remains bank-centric at present, the growth path of the Philippine debt and equity markets is promising.",0.0041115,0.0142854545,0.9816031,0.97749156,positive
1,2020-02-28,"Improvement has certainly been noted, as measured by the level of financial assets to GDP.",0.005456133,0.007987978,0.98655593,0.9810998,positive
1,2020-02-28,"Over the last two years, the equity and debt markets have been growing.",0.008886174,0.022823485,0.9682903,0.9594042,positive
1,2020-02-28,"Over the past years, the Philippines has been one of the fastest growing local currency bond markets in emerging Asia.",0.0038170659,0.023682818,0.9725001,0.968683,positive
1,2020-02-28,"Outstanding debt securities stood at P6.6 trillion as of 2019, which is 9.0 percent higher than 2018 data.",0.01177126,0.014084948,0.97414374,0.9623725,positive
1,2020-02-28,"While government issuances continue to represent the bulk of outstanding debt securities, corporate bond issuances have grown significantly, constantly rising by 14.5 percent from 2018 to 2019.",0.02287106,0.029323298,0.94780564,0.92493457,positive
1,2020-02-28,"Economic outlook The country's strong growth potential can also be seen in the favorable outlook of various institutions, such as the International Monetary Fund (IMF), the World Bank (WB) and the Asian Development Bank (ADB) as published in their latest surveillance reports.",0.0040704086,0.012065953,0.9838636,0.9797932,positive
1,2020-02-28,These third-party assessments are broadly in line with official's GDP growth target range of 6.5 percent to 7.5 percent for 2020.,0.0048561846,0.46320254,0.53194124,0.52708507,positive
1,2020-02-28,"Meanwhile, Goldman Sachs Emerging Market Outlook 2020 expects the Philippine economy to grow by 5.8 percent and 6.5 percent in 2019 and 2020, respectively.",0.006846912,0.020102475,0.9730506,0.9662037,positive
1,2020-02-28,These are higher than the GDP growth forecasts for our neighboring countries.,0.0031517677,0.04421316,0.95263505,0.9494833,positive
1,2020-02-28,"The ""Road to A"" Agenda If we do the ""right"" things, in two years, we envision the country to obtain single ""A"" ratings which we expect to spur greater investments and faster economic growth.",0.0022055209,0.04562491,0.95216954,0.94996405,positive
1,2020-02-28,"Recently, Japan-based R&I assigned to the Philippines a ""BBB+"" rating, which is a notch away from the ""A"" level goal.",0.043778867,0.6919669,0.26425427,0.2204754,neutral
1,2020-02-28,"Also, the recent adjustment in the outlook of Fitch Ratings from investment grade ""stable"" to investment grade ""positive"" is an encouraging development.",0.0040841433,0.013526488,0.98238933,0.97830516,positive
1,2020-02-28,"Going Beyond Borders Meanwhile, the economic and financial landscape also continue to rapidly evolve.",0.02717248,0.63043857,0.3423889,0.31521642,neutral
1,2020-02-28,"And if I may refer to your theme again, the changes in the financial landscape are breaking down borders of different types.",0.2701549,0.5450424,0.18480268,-0.08535221,neutral
1,2020-02-28,"They offer a breadth of opportunities that are too enormous to not be seen and felt and may, in fact, make us less relevant if we do not adapt.",0.21565516,0.59972084,0.18462402,-0.031031147,neutral
1,2020-02-28,I will focus on two of them tonight.,0.003705395,0.9882925,0.008002124,0.004296729,neutral
1,2020-02-28,Regional integration First are the developments within ASEAN.,0.010898995,0.9678457,0.021255326,0.01035633,neutral
1,2020-02-28,"In the region, we continue to pursue cooperative efforts.",0.0018717102,0.6922331,0.3058952,0.3040235,neutral
1,2020-02-28,"The ASEAN integration framework that is geared toward creating an ASEAN Economic Community means that for financial markets, particularly for foreign exchange and securities, transactions are expected to be more fluid.",0.0028674072,0.040524833,0.95660776,0.95374036,positive
1,2020-02-28,"Hence, capital markets, banking services, and payments and settlement systems are expected to be harmonized by a common set of convention or standards.",0.0038932438,0.78344125,0.2126655,0.20877226,neutral
1,2020-02-28,"In a sense, this is breaking down geographic borders.",0.007876443,0.29007536,0.7020482,0.6941717,positive
1,2020-02-28,Technological advancements Second are the developments in technology and infrastructure.,0.0031572368,0.8337797,0.16306306,0.15990582,neutral
1,2020-02-28,"As you well know, technological innovation is the new frontier and can shape the future of finance and investment.",0.0090254685,0.91019535,0.080779225,0.071753755,neutral
1,2020-02-28,The advent of Fintech is affecting the way financial institutions do business.,0.9510568,0.039876673,0.009066534,-0.94199026,negative
1,2020-02-28,"It is reshaping the way investment products are being distributed, how clients interface with the institutions, and how investment advice is dispensed.",0.0023983126,0.025368342,0.9722333,0.969835,positive
1,2020-02-28,The use of technology is considered as a lynchpin in delivering financial services with convenience especially to the unbanked and the underbanked.,0.0058374507,0.52269363,0.47146887,0.46563143,neutral
1,2020-02-28,"In this way, we have been able to break through barriers associated with traditional modes of transacting.",0.0031498687,0.01111163,0.9857385,0.98258865,positive
1,2020-02-28,The next few slides will cover what the BSP has done and what it plans to do to make sure that the gains are sustained and built upon in the future.,0.0030810966,0.97513264,0.021786252,0.018705156,neutral
