index,Date,sentence,p_neg,p_neu,p_pos,tone,label
0,2020-03-03,"Capital Economics forecasts 2.8 percent inflation for 2020; Oxford Economics, 2.9 percent; Asian Development Bank, 3.0 percent; and IMF, 2.6 percent.",0.09802401065826416,0.8522870540618896,0.04968895763158798,-0.04833505302667618,neutral
0,2020-03-03,We have also seen continued improvement in the growth of both domestic liquidity and credit activities in line with the needs of the economy.,0.005152861587703228,0.08335436880588531,0.9114927053451538,0.9063398437574506,positive
0,2020-03-03,"Latest data show that domestic liquidity (M3) expanded by 11.4 percent year-on-year to about ₱13.0 trillion in December 2019, faster than the 9.8-percent growth in November.",0.008630657568573952,0.30367010831832886,0.6876991987228394,0.6790685411542654,positive
0,2020-03-03,Demand for credit remained the principal driver of money supply growth.,0.039797235280275345,0.816567599773407,0.14363516867160797,0.10383793339133263,neutral
0,2020-03-03,"On the other hand, preliminary data show that outstanding loans of universal and commercial banks, net of reverse repurchase (RRP) placements with the BSP, grew by 10.9 percent in December, faster than the 10.1-percent expansion in the previous month.",0.009092746302485466,0.30580243468284607,0.6851048469543457,0.6760121006518602,positive
0,2020-03-03,"Loans for production activities--which comprised 87.4 percent of banks' aggregate loan portfolio, net of RRPs--expanded at a rate of 9.1 percent in December, higher than the reported growth in November at 8.1 percent.",0.013707848265767097,0.6174250245094299,0.36886706948280334,0.35515922121703625,neutral
0,2020-03-03,"These loans continued to be driven by lending to key sectors such as real estate activities; financial and insurance activities; electricity, gas, steam and air conditioning supply; construction; and information and communication.",0.017852744087576866,0.8058035373687744,0.17634378373622894,0.15849103964865208,neutral
0,2020-03-03,Loans for household consumption increased due to faster growth in credit card and salary-based consumption loans during the month.,0.005313010886311531,0.36507728695869446,0.6296097040176392,0.6242966931313276,positive
0,2020-03-03,The series of reduction in both policy rates and reserve requirement ratios of banks since last year are anticipated to support both credit conditions and overall economic activity moving forward.,0.011680292896926403,0.3186049461364746,0.6697146892547607,0.6580343963578343,positive
0,2020-03-03,"Meanwhile, Philippine banks remain robust, well-capitalized, and sound.",0.010874158702790737,0.12301671504974365,0.8661091327667236,0.8552349740639329,positive
0,2020-03-03,"The banks' capital adequacy ratios, both on a solo and consolidated bases, continue to be well above the standards set by the Bank for International Settlements (BIS) of 8 percent, as well as the BSP""s standard of 10 percent.",0.007060652133077383,0.30542969703674316,0.6875096559524536,0.6804490038193762,positive
0,2020-03-03,The quality of lending continues to improve.,0.0051130009815096855,0.11113622039556503,0.8837507367134094,0.8786377357318997,positive
0,2020-03-03,The gross non-performing loans (GNPL) and non-performing assets (NPA) ratios of Philippine universal and commercial banks (UKBs) have been falling since the early 2000s.,0.7097486853599548,0.2784818410873413,0.011769386939704418,-0.6979792984202504,negative
0,2020-03-03,"The sustained health and soundness of the country's financial sector have been supported by the continuing financial reform agenda of the BSP in the areas of banking supervision, financial inclusion, cybersecurity and technology risk management, anti-money laundering, counter-terrorist financing, and capital market development.",0.011101623997092247,0.2323179990053177,0.7565804123878479,0.7454787883907557,positive
0,2020-03-03,The country's external payments position also continues to provide buffers particularly amid the recently recorded surpluses in the balance of payments position along with a lower current account deficit for the first three quarters of 2019.,0.00868324376642704,0.46857139468193054,0.5227453112602234,0.5140620674937963,positive
0,2020-03-03,"We expect this trend to continue on the back of the continued bright prospects of the domestic economy, implementation of major infrastructure projects, and improved global perception of the Philippines as an investment destination.",0.005167373456060886,0.07443900406360626,0.9203935861587524,0.9152262127026916,positive
0,2020-03-03,"While the current account is expected to post a deficit over the medium term, it remains manageable and financeable.",0.0518624410033226,0.7246659398078918,0.22347164154052734,0.17160920053720474,neutral
0,2020-03-03,The domestic economy continues to have a steady and stable structural sources of foreign exchange inflows that are more than enough to finance the country's foreign exchange requirements without resorting to excessive foreign borrowing.,0.008415933698415756,0.249712273478508,0.7418718338012695,0.7334559001028538,positive
0,2020-03-03,"The stable structural foreign exchange inflows from overseas Filipino (OF) remittances, tourism and IT-BPO receipts continue to buoy the external sector.",0.005785378627479076,0.18823039531707764,0.8059841990470886,0.8001988204196095,positive
0,2020-03-03,"Foreign direct investments or (FDI) for the first eleven months of 2019 reached US$6.4 billion, inching closer to the full-year projection of US$6.8 billion.",0.007084486074745655,0.5927162170410156,0.40019938349723816,0.3931148974224925,neutral
0,2020-03-03,"We expect FDI to continue to slowdown due to mounting uncertainties in the global environment which continue to dampen investor sentiment, both externally and domestically.",0.623546302318573,0.35794100165367126,0.01851264014840126,-0.6050336621701717,negative
0,2020-03-03,FX inflows from OF remittances as well as BPO earnings continue to contribute significantly to the country's GIR.,0.009303961880505085,0.5662540793418884,0.424441933631897,0.4151379717513919,neutral
0,2020-03-03,Cash remittances reached US$30.1 billion in 2019 while BPO revenues were recorded at US$16.4 billion for the first three quarters of 2019.,0.009731067344546318,0.7660887837409973,0.22418011724948883,0.2144490499049425,neutral
0,2020-03-03,"Preliminary data as of end-January 2020 shows that the country's gross international reserves (GIR) stood at US$86.4 billion, which provides an ample external liquidity buffer that is equivalent to 7.6 months' worth of imports of goods and services and payment of primary income.",0.011474496684968472,0.693621814250946,0.29490363597869873,0.28342913929373026,neutral
0,2020-03-03,This is way above the traditional 3 month-import cover.,0.23685219883918762,0.6740331649780273,0.08911458402872086,-0.14773761481046677,neutral
0,2020-03-03,"We will continue to monitor recent developments that could pose as risks to these inflows (tourism, remittances, exports), such as the lingering weak external demand, the impact of Corona virus outbreak in China and the continued uncertainty surrounding the trade deal between the US and China, among others.",0.4187971353530884,0.5642518401145935,0.016951000317931175,-0.4018461350351572,neutral
0,2020-03-03,The sustained build-up of the country's foreign exchange reserves continues to lend strong support for the stability of the Philippine peso.,0.005909561179578304,0.21323560178279877,0.7808548212051392,0.7749452600255609,positive
0,2020-03-03,The current movement of the peso reflects a confluence of factors from both the external and domestic environment.,0.01213082391768694,0.9032798409461975,0.0845893919467926,0.07245856802910566,neutral
0,2020-03-03,We continue to adopt a market-determined exchange rate which allows the value of the Philippine peso to move along with the demand for and supply of foreign exchange in the economy.,0.012675383128225803,0.7585791349411011,0.22874552011489868,0.21607013698667288,neutral
0,2020-03-03,"Nevertheless, the we are ready to act to prevent excessive peso volatility and overshooting due to speculative activities.",0.08390504866838455,0.8145937919616699,0.10150110721588135,0.017596058547496796,neutral
0,2020-03-03,"Fitch Ratings recent revision of the Philippine's outlook from stable to positive, R&I's upgrade of the Philippines' credit rating from ""BBB"" to ""BBB+"", the BSP's decision to cut policy rates by 25 bps as well as reports of an all-time high remittances and tourism in the Philippines in 2019 provided a calm ground for country's financial markets..",0.00790814496576786,0.30139443278312683,0.690697431564331,0.6827892865985632,positive
0,2020-03-03,"The equities market continues to perform strongly in the second month of 2020 as the PSEi continued to trade above the 7,100 benchmark, hitting a peak of 7,507.20 index pts.",0.004742128774523735,0.07769598811864853,0.917561948299408,0.9128198195248842,positive
0,2020-03-03,"on 11 February before closing at 7,413.0 pts on 20 February 2020.",0.010708743706345558,0.9449105858802795,0.04438070207834244,0.03367195837199688,neutral
0,2020-03-03,"Meanwhile, the bond market, as of 19 February 2020, the Emerging Market Bond Index Global (EMBIG) Philippines spread, stood narrower at 68 bps from the end-January level of 83 bps.",0.10064377635717392,0.8443958759307861,0.05496034026145935,-0.04568343609571457,neutral
0,2020-03-03,"Similarly, the country's 5-year sovereign credit default swap (CDS) spread decreased to 34 bps from the end-January level of 42 bps.",0.30399590730667114,0.6743479371070862,0.021656082943081856,-0.2823398243635893,neutral
0,2020-03-03,"Against other neighboring economies, the Philippine CDS traded the same with Malaysia's 34-bps spread, and narrower than Indonesia's 58-bps spread, but wider than Thailand's and Korea's 26-bps and 22-bps, respectively.",0.05380212515592575,0.8829957246780396,0.06320219486951828,0.00940006971359253,neutral
0,2020-03-03,"Overall, these numbers demonstrate investors' confidence in the country's creditworthiness.",0.009977437555789948,0.2601686120033264,0.7298539280891418,0.7198764905333519,positive
0,2020-03-03,"Portfolio flows to emerging markets (EMs) continued their recovery, supported by monetary easing by major central banks and a US-China phase one trade deal.1 However, BSP-registered foreign portfolio investments continued to yield net outflows due to: continuing geopolitical tensions between the US and Iran; (ii) ongoing trade negotiations between the US and China; (iii) renegotiation of the contracts of the country's water concessionaires; and (iv) investor concerns on the spread of the novel coronavirus originating from Wuhan, China.",0.030727341771125793,0.7358997464179993,0.23337289690971375,0.20264555513858795,neutral
0,2020-03-03,The favorable external debt profile of the country serves as cushions against external shocks.,0.0317818783223629,0.6443182229995728,0.32389986515045166,0.29211798682808876,neutral
0,2020-03-03,The country's external debt metrics exhibited a significant improvement as the country's external debt-to-GDP ratio settled at 23.7 percent as of end-September 2019 compared to about 60.0 percent in the mid-2000s.,0.012787528336048126,0.30158886313438416,0.6856235861778259,0.6728360578417778,positive
0,2020-03-03,"Given that the bulk of the country's external debt remains in medium and long-term maturity profile and are fixed interest rate bearing, debt repayment schedule is more manageable and financially viable.",0.029707925394177437,0.5319681763648987,0.4383239150047302,0.4086159896105528,neutral
0,2020-03-03,"Ladies and gentlemen, the best is yet to come for the Philippine economy.",0.002067968947812915,0.025739869102835655,0.9721921682357788,0.9701241992879659,positive
0,2020-03-03,Prospects for the economy in the near and medium-term continue to be bright.,0.004008584655821323,0.09039852023124695,0.9055929780006409,0.9015843933448195,positive
0,2020-03-03,"Robust monetary, financial and external sectors are expected to continue to lend support to the country's growth despite external threats and domestic challenges.",0.011929056607186794,0.3289754092693329,0.6590955257415771,0.6471664691343904,positive
0,2020-03-03,"External risks to the country's growth and inflation outlook in 2020 and over the medium-term include: the threat of a synchronized global economic slowdown; retreat to multilateralism; rising geopolitical tensions, notably between the US and Iran; adoption of protectionist policies in major economies (still high trade barriers between US and China, Brexit, etc.",0.5168460011482239,0.46516716480255127,0.017986837774515152,-0.4988591633737087,negative
0,2020-03-03,"); and the recent coronavirus outbreak which has been declared as ""global health emergency"" by the World Health Organization (WHO).",0.647936224937439,0.3232516646385193,0.028812121599912643,-0.6191241033375263,negative
0,2020-03-03,"In the domestic front, the failure to enhance disaster resilience amid increased intensity and frequency of natural hazards and the failure deliver the planned Build.",0.8150010108947754,0.17518186569213867,0.009817165322601795,-0.8051838455721736,negative
0,2020-03-03,Build.,0.08041509240865707,0.6039842367172241,0.3156006336212158,0.23518554121255875,neutral
0,2020-03-03,Build projects are among the key challenges that are on our radar screen.,0.16240763664245605,0.7151326537132263,0.12245971709489822,-0.03994791954755783,neutral
0,2020-03-03,"In the greater scheme of things, where does the BSP enter in the picture?",0.06835868209600449,0.880752682685852,0.05088860169053078,-0.01747008040547371,neutral
0,2020-03-03,What are the BSP's policy thrusts to contribute in the collective goal of ensuring that the Philippine economy stays on track - sustaining the growth and inflation dynamics - in 2020 and beyond?,0.012210533954203129,0.6951098442077637,0.29267963767051697,0.28046910371631384,neutral
0,2020-03-03,The answer is simple.,0.06691961735486984,0.6905112266540527,0.2425692081451416,0.17564959079027176,neutral
0,2020-03-03,The BSP will continue to pursue necessary policy measures and structural reforms to ensure that it will be able to deliver on its mandates.,0.011296633630990982,0.5043250918388367,0.48437827825546265,0.47308164462447166,neutral
0,2020-03-03,"That is, to promote and maintain price stability, a strong financial system, and a safe and efficient payments and settlements system conducive to a sustainable and inclusive growth of the economy.",0.013854636810719967,0.3482096791267395,0.6379356980323792,0.6240810612216592,positive
0,2020-03-03,And with the passage of Republic Act No.,0.07347536832094193,0.8905922770500183,0.035932399332523346,-0.03754296898841858,neutral
0,2020-03-03,"11211, or the 'New Central Bank Act' last year, you can be assured that we will remain steadfast to its expanded mandates.",0.04784758761525154,0.7957744002342224,0.15637806057929993,0.10853047296404839,neutral
0,2020-03-03,We will ensure the implementation the reforms provided in the Act to improve BSP's corporate viability and to align its operations with global best practices in central banking.,0.013493903912603855,0.37593963742256165,0.6105664372444153,0.5970725333318114,positive
0,2020-03-03,"For instance, the restoration of the central bank's authority to issue its own debt papers too, has provided the BSP an additional policy instrument at its disposal.",0.009118801914155483,0.7631036043167114,0.22777754068374634,0.21865873876959085,neutral
0,2020-03-03,The BSP is already in the final stage of crafting the policy framework for its debt securities issuances which is scheduled to begin in the third quarter of the year.,0.010694276541471481,0.9331024885177612,0.05620326101779938,0.045508984476327896,neutral
0,2020-03-03,"In addition, the restoration of the BSP's authority to obtain data from any private person or entity, from the public and private sectors, for policymaking purposes establishes a stronger prudential regulatory framework which helps promote a safe and sound financial system The amendment likewise empowers further the BSP to oversee the country's payment and settlement systems (PSS) including critical financial market infrastructures that are vital components of the Payments and Settlement Systems.",0.011832752265036106,0.568956196308136,0.41921108961105347,0.40737833734601736,neutral
0,2020-03-03,"Looking ahead, the BSP will continue to pursue the achievement of its mandates and objectives particularly in the advent of the ""fourth industrial revolution"".",0.0038664715830236673,0.09509189426898956,0.9010416865348816,0.8971752149518579,positive
0,2020-03-03,"Our goal is to continue to leverage on emerging digital innovations -use of blockchain technology, fintech, mobile payments, and digital currencies, among others- to promote a more efficient and inclusive financial system.",0.0058989496901631355,0.126308873295784,0.8677921891212463,0.8618932394310832,positive
0,2020-03-03,"We want to foster an enabling ecosystem, bound by parameters set by BSP as a financial regulator, where responsible innovations are encouraged to thrive and expand.",0.009969689883291721,0.19821107387542725,0.7918192148208618,0.7818495249375701,positive
0,2020-03-03,"In doing so, we also engage other central banks who are keen on pursuing similar policies.",0.012352296151220798,0.7762477397918701,0.21139997243881226,0.19904767628759146,neutral
0,2020-03-03,"Recently, on February 3, 2020, the BSP signed a Memorandum of Understanding (MoU) with the Bank of Indonesia on cooperation in the area of payment systems and digital financial innovation.",0.004318523686379194,0.7999380826950073,0.1957433968782425,0.1914248731918633,neutral
0,2020-03-03,"The MOU aims to provide a framework for closer cooperation between the two central banks to achieve a more secure, efficient, and reliable payment system, and to promote digital financial innovation.",0.008947680704295635,0.39336785674095154,0.5976845026016235,0.5887368218973279,positive
0,2020-03-03,"The BSP believes that promoting safe, innovative and affordable financial products and services through digitalization promotes greater financial inclusion.",0.005149262025952339,0.17983116209506989,0.8150195479393005,0.8098702859133482,positive
0,2020-03-03,"In turn, this will enhance economic growth as millions of Filipinos will now have access to various online financial products and services.",0.0032477998174726963,0.07667602598667145,0.9200761914253235,0.9168283916078508,positive
0,2020-03-03,"In closing, let me leave you with some key take-aways.",0.008621115237474442,0.8329941630363464,0.158384770154953,0.14976365491747856,neutral
0,2020-03-03,The Philippine economy in 2020 is expected to sustain its strong growth - stable inflation dynamics that it has been posting in recent decade.,0.006014078389853239,0.12626725435256958,0.8677186965942383,0.861704618204385,positive
0,2020-03-03,The domestic economy has sufficient buffers from possible external shocks that may arise from recent global uncertainties.,0.03519907966256142,0.7944572567939758,0.17034368216991425,0.13514460250735283,neutral
0,2020-03-03,"Robust monetary, financial, and external sectors are expected to continue to support economic growth in 2020 and over the medium term.",0.006473546382039785,0.13469888269901276,0.8588275909423828,0.852354044560343,positive
0,2020-03-03,"The BSP is committed to promote and maintain price stability, a stable financial system, and a safe and efficient payments and settlements system conducive to a strong sustainable and inclusive growth of the economy.",0.009313642978668213,0.202374666929245,0.7883116602897644,0.7789980173110962,positive
1,2020-02-28,"To the officers and members of the Fund Management Association of the Philippines (FMAP) led by President Noel Reyes and Convention Committee Chairperson Cristina Arceo, congratulations on your 13th annual convention.",0.0020842996891587973,0.07232541590929031,0.9255902767181396,0.9235059770289809,positive
1,2020-02-28,I am grateful to FMAP for inviting me to this event.,0.0025743464939296246,0.01160400453954935,0.9858216643333435,0.9832473178394139,positive
1,2020-02-28,This gives me an opportunity to address a group whose general mission is not too far from what we at BSP pursue--to help uplift the people's economic well-being through the professional and ethical practice of fund management.,0.005578603129833937,0.1210947036743164,0.8733267188072205,0.8677481156773865,positive
1,2020-02-28,"This year's theme, ""Anticipating Investor's Needs in the New Decade Under a Borderless World"" speaks of FMAP's pursuit of advancing the field of fund management in this era of interconnectedness, while keeping investors' needs and safety of paramount importance.",0.010510778054594994,0.4964216649532318,0.49306756258010864,0.48255678452551365,neutral
1,2020-02-28,"Today, I will provide you some recent economic and financial market developments as well as the BSP's corresponding initiatives in promoting monetary and financial stability and an efficient payment system.",0.004547344986349344,0.5935280919075012,0.4019245505332947,0.39737720554694533,neutral
1,2020-02-28,"We hope that the FMAP, as an esteemed organization of fund managers, can take advantage of the opportunities these developments offer as we all progress towards what you call a ""borderless world.""",0.0031068031676113605,0.06628789007663727,0.9306052923202515,0.9274984891526401,positive
1,2020-02-28,"As we embark on a new decade, let's look at where we are now.",0.012879038229584694,0.738085150718689,0.2490358203649521,0.2361567821353674,neutral
1,2020-02-28,"Resilient economy Amid global uncertainties, the Philippine economy remains strong and in fact has been experiencing uninterrupted positive growth for more than two decades.",0.004803663119673729,0.05454833060503006,0.9406480193138123,0.9358443561941385,positive
1,2020-02-28,"Gross Domestic Product (GDP) posted a year-on-year growth of 6.4 percent in Q4 2019, resulting in the 5.9 percent full-year growth for 2019.",0.0074320510029792786,0.25998032093048096,0.7325876951217651,0.7251556441187859,positive
1,2020-02-28,The fourth quarter growth is primarily driven by the catch-up spending of the government and robust household consumption.,0.010412429459393024,0.381244033575058,0.6083434820175171,0.5979310525581241,positive
1,2020-02-28,"On the production side, GDP growth was supported by a resilient services sector.",0.007378809619694948,0.10454322397708893,0.888077974319458,0.8806991646997631,positive
1,2020-02-28,This underscores the Philippines' place as one of the most resilient and fastest growing economies in the region.,0.002761528827250004,0.046453822404146194,0.9507846832275391,0.9480231544002891,positive
1,2020-02-28,Positive forecasts for the domestic economy continue to remain firm over the medium term.,0.007682035211473703,0.19975361227989197,0.792564332485199,0.7848822972737253,positive
1,2020-02-28,Private consumption is expected to remain buoyant.,0.019219283014535904,0.617447018623352,0.36333373188972473,0.3441144488751888,neutral
1,2020-02-28,Private capital formation is likewise expected to be robust while public construction will remain solid as the government's BBB program accelerates.,0.0058826846070587635,0.3130756914615631,0.6810416579246521,0.6751589733175933,positive
1,2020-02-28,"At the same time, we are closely monitoring the potential impact of a slowdown in global economic growth due to trade uncertainties, rising geopolitical tensions, the worsening climate-related disasters such as bushfires, typhoons, and flooding across the world and the fast spreading coronavirus on domestic economic activity.",0.5812031030654907,0.40044111013412476,0.01835577003657818,-0.5628473330289125,negative
1,2020-02-28,"Effective monetary policy In 2019, inflation averaged 2.5%, a sharp drop from 5.2% average in 2018.",0.18748675286769867,0.7481642365455627,0.06434904038906097,-0.1231377124786377,neutral
1,2020-02-28,"The latest baseline forecasts indicate a broadly steady path of inflation for 2020 and 2021, with average inflation remaining within the target range of 3.0 percent ± 1 percentage point.",0.020944343879818916,0.8089034557342529,0.1701522171497345,0.14920787326991558,neutral
1,2020-02-28,Inflation expectations also continue to be firmly anchored within the target over the policy horizon.,0.019782524555921555,0.8378840088844299,0.142333522439003,0.12255099788308144,neutral
1,2020-02-28,"Thus, a few weeks ago, the Monetary Board decided to cut the policy rate by another 25 basis points.",0.0353730283677578,0.9270845651626587,0.03754248842597008,0.0021694600582122803,neutral
1,2020-02-28,This is a preemptive reduction in the policy rate to support market confidence and to defend against the potential spillovers associated with the mentioned external factors.,0.06501993536949158,0.8677469491958618,0.0672331303358078,0.002213194966316223,neutral
1,2020-02-28,"Strong external position We have hefty Gross international Reserves (GIR), US$86.9 billion as of end-January 2020.",0.005085333716124296,0.44982004165649414,0.5450946092605591,0.5400092755444348,positive
1,2020-02-28,This GIR level represents an ample liquidity buffer equivalent to 7.6 months' worth of imports of goods and payments of services and primary income.,0.011554962955415249,0.6825248003005981,0.30592024326324463,0.2943652803078294,neutral
1,2020-02-28,It is also equivalent to 5.4 times the country's short-term external debt based on original maturity.,0.3182118237018585,0.6434283256530762,0.03835979104042053,-0.279852032661438,neutral
1,2020-02-28,"Alongside the growing economy, the banking sector exhibits continued expansion and resilience.",0.0042192754335701466,0.07061169296503067,0.9251691102981567,0.9209498348645866,positive
1,2020-02-28,"The Philippine banking system has grown steadily during the past 18 quarters, expanding its assets to P18.3 trillion as of end-December 2019.",0.0048941969871521,0.19671864807605743,0.7983871698379517,0.7934929728507996,positive
1,2020-02-28,Bank deposits were able to sustain growth and spur expansion in loans and investments.,0.00707791093736887,0.15998154878616333,0.8329405188560486,0.8258626079186797,positive
1,2020-02-28,Bank deposits registered a 7.1 percent growth in end-December 2019 to P13.7 trillion.,0.015736645087599754,0.4866173267364502,0.4976460337638855,0.48190938867628574,positive
1,2020-02-28,Borrowings and bond issuances reached P1.5 trillion and served to complement funds generated from deposits.,0.0074220262467861176,0.6323142051696777,0.36026379466056824,0.3528417684137821,neutral
1,2020-02-28,"Despite the rapid expansion of credit, loan quality has remained satisfactory with non-performing loans at only 2.0 percent of the banking system's total portfolio.",0.023168569430708885,0.2948489189147949,0.6819825172424316,0.6588139478117228,positive
1,2020-02-28,The banking system also maintains an acceptable level of liquidity that can be readily utilized during periods of stress.,0.019109703600406647,0.3902689814567566,0.590621292591095,0.5715115889906883,positive
1,2020-02-28,Liquidity of universal and commercial banks (UKBs) and subsidiary banks and quasi-banks remained ample as the liquidity coverage ratio as of end-September 2019 stood at 171.2 percent on a solo basis and 169.0 percent on a consolidated basis.,0.015291131101548672,0.6967113018035889,0.2879975438117981,0.2727064127102494,neutral
1,2020-02-28,Banks likewise remain well-capitalized as the capital adequacy ratio (CAR) of universal and commercial banks is well-above the 10 percent minimum thresholds set by the BSP and 8% set by the BIS.,0.008853048086166382,0.35881027579307556,0.6323366165161133,0.6234835684299469,positive
1,2020-02-28,"As of end-September 2019, the CAR of the UKBs slightly improved to 15.6 percent and 15.9 percent, on solo and consolidated bases, respectively.",0.005606967490166426,0.7385101318359375,0.2558828592300415,0.2502758917398751,neutral
1,2020-02-28,"Growth of debt and equity markets While the Philippine economy remains bank-centric at present, the growth path of the Philippine debt and equity markets is promising.",0.005089202430099249,0.12265802174806595,0.8722527027130127,0.8671635002829134,positive
1,2020-02-28,"Improvement has certainly been noted, as measured by the level of financial assets to GDP.",0.009996779263019562,0.2863315939903259,0.7036716341972351,0.6936748549342155,positive
1,2020-02-28,"Over the last two years, the equity and debt markets have been growing.",0.006228198297321796,0.5875462293624878,0.4062255322933197,0.3999973339959979,neutral
1,2020-02-28,"Over the past years, the Philippines has been one of the fastest growing local currency bond markets in emerging Asia.",0.00356331467628479,0.12826773524284363,0.8681689500808716,0.8646056354045868,positive
1,2020-02-28,"Outstanding debt securities stood at P6.6 trillion as of 2019, which is 9.0 percent higher than 2018 data.",0.026722252368927002,0.7765406370162964,0.1967371106147766,0.1700148582458496,neutral
1,2020-02-28,"While government issuances continue to represent the bulk of outstanding debt securities, corporate bond issuances have grown significantly, constantly rising by 14.5 percent from 2018 to 2019.",0.007873691618442535,0.3503428101539612,0.6417834758758545,0.633909784257412,positive
1,2020-02-28,"Economic outlook The country's strong growth potential can also be seen in the favorable outlook of various institutions, such as the International Monetary Fund (IMF), the World Bank (WB) and the Asian Development Bank (ADB) as published in their latest surveillance reports.",0.003134728642180562,0.08021318167448044,0.9166521430015564,0.9135174143593758,positive
1,2020-02-28,These third-party assessments are broadly in line with official's GDP growth target range of 6.5 percent to 7.5 percent for 2020.,0.010171383619308472,0.7582136988639832,0.23161490261554718,0.2214435189962387,neutral
